 14521376678499256114060.2134725.09955Leikkimäki          Lekbacken           Rusthollarintie     Rusthållarvägen        66795003394822                                        03H 451560.2135025.09945M3               40        111675 
 14521386678526256113060.2135825.09962Leikkimäki          Lekbacken           Rusthollarintie 6   Rusthållarvägen 6      66795273394813                                        03H 451460.2135625.09962M3               40        111675 
 14521396678012256115760.2089425.09987Puotilantie         Botbygårdsvägen     Klaavuntie 1        Klåvusvägen 1          66790133394817                                        03H 450960.2089325.09979M4               40        112697 
 14521406677982256114760.2088925.09973Puotilantie         Botbygårdsvägen     Klaavuntie 2        Klåvusvägen 2          66789833394805                                        03H 450860.2089425.09966M4               40        112697 
 14521416678125256106860.2102025.09811Klaavuntie          Klåvusvägen         Klaavuntie          Klåvusvägen            66791293394733                                        03H 451160.2100725.09815M4               40        111676 
 14521426678124256105960.2102725.09786Klaavuntie          Klåvusvägen         Klaavuntie          Klåvusvägen            66791293394724                                        03H 451060.2101025.09813M4               40        111676 
 14521436678380256098660.2124425.09675Puotilan ostoskeskusBotby köpcentrum    Rusthollarintie     Rusthållarvägen        66793883394663                                        03H 451360.2124625.09668M3               40        111677 
 14521446678392256096060.2124125.09649Puotilan ostoskeskusBotby köpcentrum    Rusthollarintie     Rusthållarvägen        66794013394637                                        03H 451260.2124025.09649M3               40        111677 
 14521686677903256092160.2080925.09569Meripellontie       Sjöåkervägen        Kunnallisneuv.tie   Kommunalrådsvägen      66789143394576                                        03H 422260.2080725.09577M3               40        111668 
 14521696677864256124360.2078125.10128Puotilantie         Botbygårdsvägen     Meripellontie       Sjöåkervägen           66788613394896                                        03H 450560.2078125.10128M3               40        111678 
 14521706677906256110560.2080625.09880Puotilantie         Botbygårdsvägen     Meripellontie       Sjöåkervägen           66789093394760PTK                                     03H 450460.2080125.09876M3               40        111678 
 14526016678612256081260.2144925.09375Puotila             Botby gård          Puotila             Botby gård             66796283394499                                        01H 002460.2146525.09296L4               40 1000115160012 
 14526026678612256081260.2144925.09375Puotila             Botby gård          Puotila             Botby gård             66796283394499                                        01H 002460.2147625.09300M4               40 1000115160012 
 14531036678859256057260.2170025.08952Orvokkitie          Violvägen           Arhotie             Sandarvsvägen          66798853394271                                        01H 482060.2168325.08989M4               40        112711 
 14531046678105255987060.2100825.07660Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        4  66791643393535Itäkeskus           Östra centrum       03H 430460.2101125.07656M4               1101000008111680 
 14531056677938255935160.2087925.06718Ratasmyllyntie      Hjulkvarnsvägen     Varikkotie          Depåvägen              66790213393009                                        03H 423360.2088125.06717M3               40        111681 
 14531066677971255933660.2088725.06699Ratasmyllyntie      Hjulkvarnsvägen     Varikkotie          Depåvägen              66790543392996                                        03H 423460.2087925.06697M3               40        111681 
 14531076678716256071360.2155725.09193Puotila(M)          Botby gård(M)       Vanhanlinnantie     Vanhalinnavägen        66797363394405                                        03H 434360.2155825.09191M3               40        111682 
 14531086678758256077060.2153325.09017Puotila(M)          Botby gård(M)       Vanhanlinnantie     Vanhalinnavägen        66797753394464                                        03H 434260.2157625.09305M3               40        111682 
 14531096678968256026160.2177525.08378Arhotie             Sandarvsvägen       Myllymestarintie    Kvarnmästarvägen       66800083393965                                        03H 428360.2177325.08365M3               40        111683 
 14531106678901256023860.2175225.08351Arhotie             Sandarvsvägen       Myllymestarintie    Kvarnmästarvägen       66799423393939                                        03H 428260.2172225.08377M3               40        111683 
 14531116678823256092360.2163325.09587Rantakartanontie    Strandgårdsvägen    Vanhanlinnantie     Vanhalinnavägen        66798333394620                                        03H 434460.2162825.09592M3               40        111672 
 14531126678111255990660.2100025.07796Itäkeskus(M), tulo  Östra centrum(M)    Tallinnanaukio      Revalsplanen        12 66791683393571                                        03H 431260.2101525.07725M4               40 1000008111684 
 14531136678929256057860.2173125.08941Orvokkitie          Violvägen           Arhotie             Sandarvsvägen          66799553394280                                        01H 482160.2173125.08941L4               40        112712 
 14531146678129255994060.2103325.07785Itäkeskus(M), tulo  Östra centrum(M)    Tallinnanaukio      Revalsplanen        14 66791853393606                                        03H 431460.2103125.07785M4               40 1000008111684 
 14531166678137255984960.2103525.07629Itäkeskus(M)        Östra centrum(M)    Turunlinnantie      Åbohusvägen            66791973393516                                        03H 427160.2102725.07636M3               40 1000008111680 
 14531176678273256011860.2115625.08114Puotinharju         Botbyhöjden         Turunlinnantie      Åbohusvägen            66793213393790                                        03H 427260.2116425.08094M3               40        111685 
 14531186678260256005160.2114425.07995Puotinharju         Botbyhöjden         Turunlinnantie      Åbohusvägen            66793113393723                                        03H 427360.2113025.08008M3               40        111685 
 14531196678624256050760.2146625.08826Vanhanlinnantie     Vanhalinnavägen     Vanhanlinnantie     Vanhalinnavägen        66796543394195                                        03H 434160.2147025.08818M3               40        111686 
 14531206678646256050060.2147925.08820Vanhanlinnantie     Vanhalinnavägen     Vanhanlinnantie     Vanhalinnavägen        66796763394189TUR                                     03H 434060.2147225.08826M3               40        111686 
 14531216678633256037860.2147225.08581Vanhanlinnantie     Vanhalinnavägen     Myllymestarintie    Kvarnmästarvägen       66796683394067                                        03H 428160.2147025.08569M3               40        112713 
 14531226678491256022860.2134825.08321Korsholmantie       Korsholmsvägen      Turunlinnantie      Åbohusvägen            66795333393910                                        03H 427560.2133725.08332M4               40        112714 
 14531236679027256037460.2182325.08576Arhotie             Sandarvsvägen       Arhotie 22          Sandarvsvägen 22       66800623394081                                        01H 482260.2184425.08592M4               40        111687 
 14531256679060256075960.2186425.09324Nyytorpinpolku      Nytorpstigen        Kukkaniityntie      Blomängsvägen          66800783394467                                        01H 481860.2186425.09324L4               40        111652 
 14531266678032255985560.2094225.07634Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        26 66790923393517                                        03H 432660.2093825.07635M4               40 1000008111680 
 14531276677998255928660.2092225.06617Varikkotie          Depåvägen           Ratasmyllyntie      Hjulkvarnsvägen        66790843392947                                        03H 424860.2092225.06621M3               40        111688 
 14531286678048255988660.2095625.07691Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        28 66791063393548                                        03H 432860.2095325.07692M4               1101000008111680 
 14531306678067255991760.2097525.07745Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        30 66791243393580                                        03H 433060.2096925.07750M4               1101000008111680 
 14531326678084255994760.2098825.07801Itäkeskus(M)        Östra centrum(M)    Laituri 32          Plattform 32        32 66791393393611Itäkeskus           Östra centrum       03H 433260.2098325.07805L4               1401000008112716 
 14531346678652256072360.2147725.09232Puotila(M)          Botby gård(M)       Itäväylä            Österleden             66796723394412                                        03H 429860.2147925.09228M4               40        112717 
 14531516678723255911660.2159425.06341Kauppamyllyntie     Handelskvarnsvägen  Ratasmyllyntie      Hjulkvarnsvägen        66798163392810                                        03H 425260.2158225.06329M3               40        111690 
 14531526678754255913060.2160225.06346Kauppamyllyntie     Handelskvarnsvägen  Ratasmyllyntie      Hjulkvarnsvägen        66798463392825                                        03H 425360.2158425.06320M3               40        111690 
 14531546678476255939560.2134625.06794Metrovarikko        Metrodepån          Ratasmyllyntie      Hjulkvarnsvägen        66795563393077MV                                      03H 425160.2134525.06781M3               40        111691 
 14531556678383255936260.2126525.06767Metrovarikko        Metrodepån          Ratasmyllyntie      Hjulkvarnsvägen        66794653393040MV                                      03H 425060.2126325.06769M3               40        111691 
 14531816678333256016160.2121125.08187Puotinharju         Botbyhöjden         Turunlinnantie      Åbohusvägen            66793793393836                                        03H 427460.2121525.08171M3               40        111692 
 14531826678096255988160.2100325.07680Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        10 66791543393546                                        03H 431060.2100325.07677M4               1101000008111680 
 14531846678044255985060.2095225.07627Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        18 66791043393512                                        03H 431860.2094825.07629M4               5  1000008111680 
 14531856678065255931560.2098225.06637Varikkotie          Depåvägen           Ratasmyllyntie      Hjulkvarnsvägen        66791493392979                                        01H 424960.2098225.06630M3               40        111688 
 14531866678060255987860.2096425.07681Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        20 66791193393541                                        03H 432060.2096325.07681M4               1201000008111680 
 14531896678077255985060.2098725.07621Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        8  66791373393514Itäkeskus, lait.8   Östra C, pf.8       03H 430860.2098725.07619M4               1201000008111680 
 14532026678088255984060.2099525.07605Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        2  66791483393504Itäkeskus           Östra centrum       03H 430260.2099625.07601M4               1201000008111680 
 14532146678130255994060.2103325.07785Itäkeskus(M), tulo  Östra centrum(M)    Tallinnanaukio      Revalsplanen        14 66791863393606                                        03H 431460.2102925.07788M4               40 1000008111684 
 14532876678080255991060.2098225.07738Itäkeskus(M)        Östra centrum(M)    Tallinnanaukio      Revalsplanen        22 66791373393574                                        03H 432260.2097825.07740M4               1351000008111680 
 14536016678096255994660.2099825.07798Itäkeskus           Östra centrum       Itäkeskus           Östra centrum          66791513393611                                        01H 002360.2100825.07798L4               40 1000111160008 
 14536026678096255994660.2099825.07798Itäkeskus           Östra centrum       Itäkeskus           Östra centrum          66791513393611                                        01H 002360.2102425.07781L4               40 1000111160008 
 14541006680121255957860.2282325.07198Kurkimäki           Tranbacka           Myllymestarintie    Kvarnmästarvägen       66811913393335                                        03H 432360.2281525.07192M4               40        111699 
 14541016679715255864360.2246125.05473Myllärintie         Mjölnarvägen        Harakkamyllyntie    Holkkvarnsvägen        66808283392382                                        01H 480160.2246125.05473L4               40        111693 
 14541026679686255861860.2247825.05428Harakkamyllyntie    Holkkvarnsvägen     Harakkamyllyntie    Holkkvarnsvägen        66808003392356                                        03H 480260.2245725.05482M4               40        111694 
 14541066679725255904160.2248225.06332Myllymatkantie      Kvarnfärdsvägen     Myllymatkantie      Kvarnfärdsvägen        66808203392780                                        03H 480660.2245025.06207M4               40        112742 
 14541076679832255930360.2259725.06776Tuulimyllyntie      Väderkvarnsvägen    Tuulimyllyntie      Väderkvarnsvägen       66809153393047                                        03H 480760.2256125.06732M4               40        111695 
 14541096679525255949360.2229225.06988Yläkiventie         Ovanstensvägen      Yläkiventie 7       Ovanstensvägen 7       66806003393223                                        03H 480960.2228625.07001M4               40        111696 
 14541106679837255986160.2256325.07713Jauhokuja           Mjölgränden         Jauhokuja           Mjölgränden            66808953393605                                        03H 427660.2256225.07696M                40        111697 
 14541116679776256000360.2250025.07936Myllypuron voimal.  Kvarnbäckens kraftv.Myllymestarintie    Kvarnmästarvägen       66808273393744                                        03H 428760.2249525.07921M3               40        111698 
 14541126679739255995460.2248325.07890Myllypuron voimal.  Kvarnbäckens kraftv.Myllymestarintie    Kvarnmästarvägen       66807933393693                                        03H 428660.2248425.07895M3               40        111698 
 14541136680106255958760.2280825.07210Kurkimäki           Tranbacka           Myllymestarintie    Kvarnmästarvägen       66811763393343                                        03H 428960.2280125.07206M3               80        111699 
 14541146680074255956560.2279225.07177Kurkimäki           Tranbacka           Myllymestarintie    Kvarnmästarvägen       66811453393320                                        03H 428860.2279225.07176M3               40        111699 
 14541156679597256020160.2235425.08298Lallukankuja        Lallukkagränden     Lallukantie         Lallukkavägen          66806393393934                                        03H 446860.2235825.08297M4               40        111700 
 14541166679358256015660.2212725.08186Kukkaniityntie      Blomängsvägen       Myllymestarintie    Kvarnmästarvägen       66804033393878                                        03H 428560.2212425.08176M4               40        111701 
 14541176679323256010060.2210225.08156Kukkaniityntie      Blomängsvägen       Myllymestarintie    Kvarnmästarvägen       66803703393820                                        01H 428460.2210125.08163M3               40        111701 
 14541186679054255884660.2186425.05815Mamsellimyllynkatu  Mamsellskvarnsgatan Ratasmyllyntie      Hjulkvarnsvägen        66801583392555                                        03H 427760.2186325.05809M4               40        111702 
 14541196678965255887160.2180125.05901Mamsellimyllynkatu  Mamsellskvarnsgatan Ratasmyllyntie      Hjulkvarnsvägen        66800683392576                                        03H 429760.2180425.05905M4               40        111702 
 14541206679016255831860.2184125.04887Myllärintie         Mjölnarvägen        Viilarintie         Filarvägen             66801453392026                                        03H 424360.2183125.04879M3               40        111703 
 14541216679008255825060.2184725.04770Myllärintie         Mjölnarvägen        Viilarintie         Filarvägen             66801403391958                                        03H 424260.2184725.04770M3               40        111703 
 14541236679403255996860.2216925.07862Alakiventie 5       Understensvägen 5   Alakiventie         Understensvägen        66804563393692                                        03H 426660.2216625.07851M3               40        111704 
 14541246679349255996360.2212725.07884Alakiventie 5       Understensvägen 5   Alakiventie         Understensvägen        66804033393685                                        03H 426760.2212825.07887M3               40        111704 
 14541276679629256016860.2236025.08247Lallukankuja        Lallukkagränden     Lallukantie         Lallukkavägen          66806733393902                                        01H 448960.2235525.08247M4               40        111700 
 14541286679167255973160.2197025.07435Alakiventie         Understensvägen     Alakiventie         Understensvägen        66802313393444                                        03H 426860.2197325.07429M3               80        111705 
 14541296680260255865160.2296625.05534Kivikontie          Stensbölevägen      Myllymestarintie    Kvarnmästarvägen    2  66813723392415                                        02H 453460.2297025.05529M4               40        111814 
 14541316680265255851660.2296325.05285LatokartanonsilmukkaLadugårdskroken     Kivikontie          Stensbölevägen      6  66813833392281                                        02H 453760.2295225.05292L4               40        113165 
 14541336680242255855360.2295425.05319LatokartanonsilmukkaLadugårdskroken     Kivikontie          Stensbölevägen      7  66813593392316                                        02H 453860.2295925.05328M4               40        113165 
 14541356680263255863960.2295025.05561Hallainvuorentie    Hallonbergsvägen    Latokartanonkaari   Ladugårdsbågen      8  66813763392403                                        03H 454060.2294925.05490M4               40        113167 
 14541366680152255922260.2285625.06523Myllytuvantie       Kvarnstuguvägen     Latokartanonkaari   Ladugårdsbågen         66812383392981                                        03H 454460.2284425.06532M4               40        113168 
 14541406679707255979860.2244425.07567Myllypuro(M)        Kvarnbäcken(M)      Myllypurontie       Kvarnbäcksvägen        66807683393536YKT                                     03H 426460.2244125.07551M3               40        111706 
 14541416679606255980460.2236025.07608Myllypuro(M)        Kvarnbäcken(M)      Myllypurontie       Kvarnbäcksvägen        66806663393537YKT                                     03H 426560.2236125.07617M3               40        111706 
 14541436680073255952360.2277525.07090Karistimentie       Skakkäppsvägen      Myllypurontie       Kvarnbäcksvägen        66811463393278                                        03H 426260.2276825.07082M3               40        111707 
 14541446680021255956560.2273925.07177Karistimentie       Skakkäppsvägen      Myllypurontie       Kvarnbäcksvägen        66810923393317                                        03H 426360.2274125.07180M3               40        111707 
 14541456679982255907960.2270025.06296Myllymatkantie      Kvarnfärdsvägen     Myllypurontie       Kvarnbäcksvägen        66810753392830                                        03H 426060.2269425.06305M3               40        111708 
 14541466680003255915160.2273125.06406Myllymatkantie      Kvarnfärdsvägen     Myllypurontie       Kvarnbäcksvägen        66810933392903                                        03H 426160.2273425.06400M3               40        111708 
 14541476679586255879460.2235325.05775Orpaanporras        Lättan              Myllypurontie       Kvarnbäcksvägen        66806923392527MYL                                     03H 425860.2235125.05785M2               40        112749 
 14541486679684255887060.2244725.05881Orpaanporras        Lättan              Myllypurontie       Kvarnbäcksvägen        66807873392608MYL                                     03H 425960.2244725.05877M3               40        112749 
 14541496679414255878560.2219825.05776Neulapadontie       Nåldammsvägen       Myllypadontie 6     Kvarndammsvägen 6      66805213392511                                        03H 425660.2219825.05786M2               40        111709 
 14541506679407255882760.2219225.05795Neulapadontie       Nåldammsvägen       Myllypadontie 6     Kvarndammsvägen 6      66805123392552                                        03H 425760.2219025.05785M3               40        111709 
 14541566679190255880860.2199725.05752Kolsintie           Kolsivägen          Ratasmyllyntie      Hjulkvarnsvägen        66802963392523                                        03H 425560.2199625.05743M3               40        111710 
 14541576679207255877260.2201425.05738Kolsintie           Kolsivägen          Ratasmyllyntie      Hjulkvarnsvägen        66803153392488                                        03H 425460.2201325.05742M3               40        111710 
 14541846678619255806060.2149525.04414Siilitie 13         Igelkottsvägen 13   Siilitie            Igelkottsvägen         66797603391750                                        03H 406860.2148825.04415M3               40        111601 
 14541926679270255915560.2204625.06476Myllypadontie       Kvarndammsvägen     Myllypadontie       Kvarndammsvägen        66803603392874                                        03H 480060.2204625.06407M4               40        111711 
 14546016679721255983560.2245825.07646Myllypuro           Kvarnbäcken         Myllypuro           Kvarnbäcken            66807803393574                                        01H 002760.2248325.07601L4               40 1000112160009 
 14546026679721255983560.2245825.07646Myllypuro           Kvarnbäcken         Myllypuro           Kvarnbäcken            66807803393574                                        01H 002760.2247925.07583L4               40 1000112160009 
 14551016677815255980060.2075025.07530Itäpolku            Österstigen         Marjaniementie      Maruddsvägen           66788773393452                                        03H 449060.2075025.07550M3               40        111712 
 14551026677824255982660.2075725.07562Itäpolku            Österstigen         Marjaniementie      Maruddsvägen           66788853393478                                        03H 449160.2075525.07550M3               40        111712 
 14551086677535256088460.2049125.09446Koivuniementie      Björknäsvägen       Niittyranta         Ängsmaren              66785483394522                                        03H 479760.2049125.09446L4               40        112765 
 14551096677696255987060.2063525.07659Kauppakartanonkuja  Handelshusgränden   Kauppakartanonkatu  Handelshusgatan        66787553393517                                        03H 449360.2063125.07661M3               40        111713 
 14551106677723255997460.2067025.07833Kauppakartanonkuja  Handelshusgränden   Kauppakartanonkatu  Handelshusgatan        66787773393622                                        03H 449260.2067525.07823M3               40        111713 
 14551116677693256089960.2061025.09484Kunnallisneuvoksent Kommunalrådsvägen   Niittyranta         Ängsmaren              66787063394544                                        03H 479860.2061025.09484L4               40        112766 
 14551126677346256093360.2032825.09508Niittyranta         Ängsmaren           Marjaniementie      Maruddsvägen           66783573394563                                        03H 429460.2032125.09559M4               40        111714 
 14551136677376256091160.2032525.09511Niittyranta         Ängsmaren           Marjaniementie      Maruddsvägen           66783883394542                                        03H 429560.2032525.09511L4               40        111714 
 14551296677844256019560.2078025.08230Asiakkaankatu       Kundgatan           Kauppakartanonkatu  Handelshusgatan        66788883393848                                        03H 449460.2078225.08222M3               40        111715 
 14551306677861256016060.2077925.08187Asiakkaankatu       Kundgatan           Kauppakartanonk. 11 Handelshusgatan 11     66789073393814                                        03H 449560.2077425.08191M3               40        111715 
 14551316678005256047160.2091625.08738Kauppakartanonkatu  Handelshusgatan     Kauppakartanonk. 10 Handelshusgatan 10     66790373394131                                        03H 449660.2092125.08728M3               40        111716 
 14551326678015256042160.2091225.08664Kauppakartanonkatu  Handelshusgatan     Kauppakartanonkatu  Handelshusgatan        66790493394081                                        03H 449760.2090525.08668M3               40        111716 
 14551586677289255970460.2028525.07329Tulisuonkuja        Kaskärrsgränden     Tulisuontie         Kaskärrsvägen          66783563393332                                        03H 421160.2028925.07322M3               40        111717 
 14551596677321255970960.2030325.07354Tulisuonkuja        Kaskärrsgränden     Tulisuontie         Kaskärrsvägen          66783883393339                                        03H 421060.2029925.07357M3               40        111717 
 14551606677333256015360.2032425.08139Puolaharju          Lingonåsen          Marjaniementie 48   Maruddsvägen 48        66783803393783                                        03H 421560.2032225.08136M3               40        111718 
 14551616677387256005260.2035425.07957Puolaharju          Lingonåsen          Marjaniementie      Maruddsvägen           66784383393684                                        03H 421460.2034925.07952M3               40        111718 
 14551626677465256039760.2043025.08580Marjaniemi          Marudd              Kissankellontie     Blåklocksvägen         66785013394033                                        03H 421760.2043125.08571M3               40        111719 
 14551636677408256035660.2037825.08538Marjaniemi          Marudd              Kissankellontie 2-4 Blåklocksvägen 2-4     66784463393989                                        03H 421660.2037825.08544M3               40        111719 
 14551646677608256054860.2056025.08853Kissankellontie     Blåklocksvägen      Kissankellontie 11  Blåklocksvägen 11      66786373394190                                        03H 421960.2056125.08849M3               40        111720 
 14551656677660256054960.2059325.08890Kissankellontie     Blåklocksvägen      Kissankellontie 6   Blåklocksvägen 6       66786883394193                                        03H 421860.2058925.08897M3               40        111720 
 14551666677659256080860.2060025.09324Niittyranta         Ängsmaren           Kunnallisneuv.tie 17Kommunalrådsvägen 17   66786763394452                                        03H 422160.2060225.09318M3               40        111721 
 14551676677691256079660.2061825.09335Niittyranta         Ängsmaren           Kunnallisneuv.tie   Kommunalrådsvägen      66787083394441                                        03H 422060.2061525.09338M3               40        111721 
 14551716677445255989060.2042825.07685Marjaniementie      Maruddsvägen        Marjaniementie      Maruddsvägen           66785043393525                                        03H 421360.2042825.07685M3               40        111722 
 14551726677423255983960.2039225.07614Marjaniementie      Maruddsvägen        Tulisuontie         Kaskärrsvägen          66784843393473                                        03H 421260.2039125.07610M3               40        111722 
 14551736677497255989660.2046625.07662Marjaniementie      Maruddsvägen        Marjaniementie      Maruddsvägen           66785553393533                                        03H 433760.2046525.07660M4               40        111722 
 14561076678024255887360.2095525.05867Roihupelto          Kasåkern            Varikkotie          Depåvägen              66791283392535                                        03H 423160.2096325.05870M3               40        111723 
 14561186678099255887060.2102025.05852Roihupelto          Kasåkern            Viilarintie         Filarvägen             66792033392536                                        03H 424760.2102325.05835M3               40        111723 
 14561536678008255877160.2093225.05689Roihupelto          Kasåkern            Viilarintie         Filarvägen             66791173392433                                        03H 423260.2092625.05702M3               40        111723 
 14561946678069255861060.2099725.05373Pulttitie           Bultvägen           Putkitie            Rörvägen               66791853392275                                        03H 423760.2099625.05370M3               40        112781 
 14561956678018255860060.2095125.05373Putkitie            Rörvägen            Laippatie           Flänsvägen             66791353392262                                        03H 423660.2095925.05378M4               40        112782 
 14561966678251255859160.2115525.05357Tulppatie           Pluggvägen          Tulppatie 5         Pluggvägen 5           66793683392264                                        03H 423960.2114925.05353M3               40        111724 
 14561976678342255835460.2124025.04932Levytie             Plåtvägen           Tulppatie 7         Pluggvägen 7           66794703392031                                        03H 424160.2123325.04925M3               40        112783 
 14561986678146255827460.2107025.04788Laippatie           Flänsvägen          Laippatie 14        Flänsvägen 14          66792773391942LPT                                     03H 423860.2107525.04790M3               40        112784 
 14571066678037255996460.2094525.07831Itäkeskus           Östra centrum       Itäväylä            Österleden             66790923393626                                        03H 433460.2093525.07837M4               40        113159 
 14571076678007256000860.2092325.07904Itäkeskus           Östra centrum       Itäväylä            Österleden             66790603393669                                        03H 433160.2093225.07895M4               40        113159 
 14611006678747254767060.2175824.85669Poutamäentie        Värmobackavägen     Poutamäentie 10     Värmobackavägen 10     66803603381375                                        01H 181060.2176124.85665M4               40        111725 
 14611056678921254766560.2188724.85676Pajamäki            Smedjebacka         Pajamäentie 7       Smedjebackavägen 7     66805343381378                                        03H 150560.2188724.85676L4               40        111727 
 14611076678985254786060.2194924.86042Pajamäentie         Smedjebackavägen    Pajamäentie         Smedjebackavägen       66805893381576                                        03H 159760.2194624.86049M3               40        111726 
 14611086678970254788460.2194624.86058Pajamäentie         Smedjebackavägen    Pajamäentie         Smedjebackavägen       66805733381599                                        03H 159660.2194824.86049M3               40        111726 
 14611096678931254758560.2190424.85532Pajamäki            Smedjebacka         Pajamäentie 9       Smedjebackavägen 9     66805473381299                                        03H 159960.2189724.85533M3               40        111727 
 14611106678888254766260.2188424.85662Pajamäki            Smedjebacka         Pajamäentie 6       Smedjebackavägen 6     66805013381374                                        03H 159860.2188624.85659M3               40        111727 
 14621066678979254801960.2195724.86324Talin siirt.puutarhaTali koloniträdgård Pitäjänmäentie      Sockenbackavägen       66805763381735                                        03H 152060.2196524.86334M2               40        111728 
 14631016679638254719760.2254624.84836Knuutintie          Knutsvägen          Henrikintie         Henriksvägen           66812713380943                                        01H 180560.2254024.84823M4               40        111729 
 14631026679650254712460.2257524.84729Knuutintie          Knutsvägen          Henrikintie         Henriksvägen           66812873380871                                        01H 180460.2257424.84726M4               40        111729 
 14631036679705254692660.2259824.84353Kyläkirkko          Bykyrkan            Henrikintie         Henriksvägen           66813513380676                                        01H     60.2259824.84353L4               40        112797 
 14631046679674254691260.2260024.84334Kyläkirkko          Bykyrkan            Henrikintie 10      Henriksvägen 10        66813203380660                                        03H 180660.2259824.84332M4               40        112798 
 14631056679482254683460.2241424.84187Taavinkuja          Davidsgränden       Taavinkuja 6        Davidsgränden 6        66811323380574                                        01H 180860.2242724.84178M4               40        111730 
 14631066679321254685360.2227024.84216Kotikallio          Hemberget           Kyläkirkontie       Bykyrkovägen           66809703380585                                        03H 180960.2225524.84254M4               40        111731 
 14631136679539254769960.2244824.85743Pitäjänmäen asema   Sockenbacka station Pitäjänmäentie      Sockenbackavägen       66811503381440                                        02H 152560.2244324.85739M3               40        111732 
 14631146679478254774560.2242524.85844Pitäjänmäen asema   Sockenbacka station Pitäjänmäentie      Sockenbackavägen       66810873381484                                        02H 152460.2242924.85845M3               40        111732 
 14631156679827254745860.2271624.85318Jännetie            Bågsträngsvägen     Konalantie 1        Kånalavägen 1          66814483381213                                        03H 152760.2270824.85307M3               40        111733 
 14631166679730254749160.2263324.85406Jännetie            Bågsträngsvägen     Konalantie 10       Kånalavägen 10         66813503381241                                        03H 152660.2263324.85412M3               40        111733 
 14631176680596254794760.2339324.86200Konalan puisto      Kånalaparken        Vihdintie           Vichtisvägen           66821943381736                                        03H 157160.2338924.86190M4               80        111734 
 14631186680462254798260.2329324.86311Konalan puisto      Kånalaparken        Vihdintie           Vichtisvägen           66820593381765                                        03H 157060.2329524.86315M4               80        111734 
 14631806680011254723560.2288024.84913Kokkokallio         Kokkoberget         Konalantie          Kånalavägen            66816423380998                                        03H 152960.2287224.84896M3               40        111735 
 14631816680004254719060.2288824.84861Kokkokallio         Kokkoberget         Konalantie 22       Kånalavägen 22         66816373380953                                        03H 152860.2289024.84866M3               40        111735 
 14632036679699254687060.2260624.84258Kyläkirkko          Bykyrkan            Henrikintie         Henriksvägen           66813473380619                                        03H 180760.2259524.84261M4               40        112798 
 14632116679539254719760.2245524.84853Henrikintie         Henriksvägen        Turuntie            Åbovägen               66811723380939                                        03H 180160.2244724.84866M4               40        111736 
 14632266680639254806560.2344524.86434Vihdintie           Vichtisvägen        Kehä I              Ring I                 66822323381856                                        03H 161060.2345024.86431M4               80        111273 
 14641236679934254854860.2279224.87272Marttila            Martas              Vihdintie           Vichtisvägen           66815063382307                                        03H 156960.2278724.87258M3               80        111189 
 14641356679489254812360.2238924.86523Atomitie            Atomvägen           Kaupintie           Krämarvägen            66810803381862                                        03H 161560.2238124.86526M3               40        111737 
 14651006679561254736060.2248424.85047Henrikintie         Henriksvägen        Pitäjänmäentie      Sockenbackavägen       66811873381103                                        02E 198660.2249724.85138M4               40        111736 
 14651016678579254866160.2157424.87448Valimotie           Gjuterivägen        Pitäjänmäentie      Sockenbackavägen       66801473382358                                        02H 151760.2156624.87435M3               40        111738 
 14651026678460254876860.2148124.87659Valimotie           Gjuterivägen        Pitäjänmäentie      Sockenbackavägen       66800233382459                                        02H 151660.2149524.87673M1               40        111738 
 14651036678792254834060.2177624.86884Takomotie           Smedjevägen         Pitäjänmäentie      Sockenbackavägen       66803743382047                                        03H 151960.2176824.86870M3               40        111739 
 14651046678692254842660.2169424.87051Takomotie           Smedjevägen         Pitäjänmäentie      Sockenbackavägen       66802703382128                                        03H 151860.2169924.87058M3               40        111739 
 14651056679026254801560.2199124.86304Talin siirt.puutarhaTali koloniträdgård Pitäjänmäentie      Sockenbackavägen       66806233381733                                        03H 152160.2198124.86290M3               40        111728 
 14651066679146254877960.2207724.87658Takomokuja          Smedjegränden       Valimotie           Gjuterivägen           66807083382502                                        03H 160560.2207724.87658L4               40        113162 
 14651116679159254791760.2210824.86157Takkatie            Spiselvägen         Pitäjänmäentie      Sockenbackavägen       66807603381641                                        03H 152260.2210624.86170M3               40        111740 
 14651126679308254799860.2224524.86279Takkatie            Spiselvägen         Pitäjänmäentie      Sockenbackavägen       66809053381729                                        03H 152360.2224624.86259M3               40        111740 
 14651316679854254849760.2271624.87217Marttila            Martas              Kaupintie           Krämarvägen            66814283382252                                        03H 161960.2271024.87226M3               40        111190 
